"(784, -2031, 1248)",27
"(774, -2031, 1258)",27
"(766, -2011, 1246)",22
"(765, -2028, 1264)",22
"(764, -2017, 1254)",20
"(775, -2028, 1254)",21
"(782, -2049, 1268)",18
"(763, -2024, 1262)",22
"(771, -2027, 1257)",19
"(754, -2009, 1256)",15
"(772, -2041, 1270)",11
"(757, -2023, 1267)",15
"(762, -2024, 1263)",18
"(769, -2037, 1269)",15
"(754, -2022, 1269)",14
"(763, -2015, 1253)",14
"(765, -2010, 1246)",18
"(748, -2029, 1282)",15
"(769, -2018, 1250)",15
"(794, -2046, 1253)",15
"(798, -2040, 1243)",15
"(775, -2025, 1251)",13
"(777, -2032, 1256)",16
"(751, -2022, 1272)",14
"(771, -2041, 1271)",14
"(786, -2050, 1265)",15
"(787, -2036, 1250)",15
"(745, -2031, 1287)",13
"(774, -2038, 1265)",17
"(783, -2048, 1266)",13
"(791, -2026, 1236)",13
"(798, -2037, 1240)",11
"(786, -2044, 1259)",13
"(771, -2025, 1255)",14
"(757, -2010, 1254)",15
"(760, -2006, 1247)",12
"(799, -2046, 1248)",11
"(777, -2009, 1233)",12
"(787, -2031, 1245)",11
"(757, -2016, 1260)",11
"(793, -2043, 1251)",11
"(793, -2034, 1242)",12
"(786, -2029, 1244)",12
"(798, -2033, 1236)",14
"(753, -2006, 1254)",13
"(785, -2023, 1239)",9
"(784, -2052, 1269)",12
"(779, -2050, 1272)",12
"(787, -2027, 1241)",8
"(745, -2022, 1278)",12
"(764, -2042, 1279)",11
"(782, -2019, 1238)",10
"(776, -2014, 1239)",13
"(792, -2046, 1255)",15
"(796, -2056, 1261)",14
"(757, -2011, 1255)",11
"(783, -2018, 1236)",10
"(763, -2026, 1264)",10
"(798, -2055, 1258)",13
"(778, -2011, 1234)",13
"(779, -2019, 1241)",12
"(760, -2042, 1283)",11
"(771, -2008, 1238)",9
"(779, -2048, 1270)",10
"(758, -2032, 1275)",12
"(785, -2038, 1254)",12
"(768, -2045, 1278)",11
"(789, -2032, 1244)",9
"(781, -2046, 1266)",10
"(754, -2014, 1261)",11
"(780, -2036, 1257)",8
"(785, -2035, 1251)",7
"(756, -2020, 1265)",9
"(770, -2042, 1273)",11
"(788, -2025, 1238)",11
"(784, -2017, 1234)",12
"(741, -2024, 1284)",10
"(765, -2047, 1283)",10
"(779, -2031, 1253)",12
"(747, -2007, 1261)",9
"(801, -2040, 1240)",12
"(769, -2027, 1259)",11
"(793, -2029, 1237)",11
"(751, -2028, 1278)",12
"(779, -2039, 1261)",13
"(747, -2018, 1272)",9
"(774, -2037, 1264)",12
"(794, -2028, 1235)",12
"(777, -2027, 1251)",11
"(758, -2004, 1247)",10
"(776, -2010, 1235)",9
"(764, -2008, 1245)",11
"(761, -2048, 1288)",8
"(790, -2057, 1268)",13
"(783, -2040, 1258)",9
"(753, -2025, 1273)",11
"(765, -2033, 1269)",9
"(751, -2006, 1256)",9
"(752, -2033, 1282)",9
"(770, -2039, 1270)",11
"(799, -2056, 1258)",11
"(780, -2050, 1271)",9
"(773, -2018, 1246)",9
"(786, -2027, 1242)",12
"(792, -2048, 1257)",12
"(785, -2044, 1260)",7
"(762, -2021, 1260)",8
"(772, -2017, 1246)",10
"(760, -2022, 1263)",7
"(770, -2029, 1260)",8
"(792, -2053, 1262)",9
"(800, -2031, 1232)",6
"(796, -2030, 1235)",8
