"(781, -2042, 1262)",19
"(777, -2036, 1260)",16
"(778, -2040, 1263)",17
"(767, -2026, 1260)",19
"(768, -2026, 1259)",20
"(774, -2041, 1268)",21
"(766, -2027, 1262)",21
"(771, -2030, 1260)",18
"(779, -2032, 1254)",19
"(778, -2035, 1258)",16
"(775, -2023, 1249)",20
"(780, -2029, 1250)",14
"(761, -2020, 1260)",12
"(772, -2030, 1259)",12
"(776, -2031, 1256)",13
"(782, -2030, 1249)",13
"(770, -2039, 1270)",14
"(780, -2033, 1254)",15
"(784, -2040, 1257)",16
"(765, -2015, 1251)",11
"(774, -2026, 1253)",13
"(773, -2031, 1259)",15
"(762, -2019, 1258)",13
"(765, -2034, 1270)",14
"(766, -2031, 1266)",11
"(769, -2021, 1253)",10
"(786, -2039, 1254)",11
"(774, -2033, 1260)",12
"(765, -2021, 1257)",15
"(769, -2029, 1261)",11
"(783, -2042, 1260)",11
"(774, -2021, 1248)",11
"(776, -2038, 1263)",10
"(780, -2043, 1264)",11
"(771, -2037, 1267)",10
"(772, -2031, 1260)",11
"(779, -2044, 1266)",9
"(767, -2033, 1267)",9
"(763, -2025, 1263)",10
"(785, -2029, 1245)",12
"(785, -2027, 1243)",10
"(774, -2025, 1252)",9
"(770, -2028, 1259)",10
"(773, -2039, 1267)",12
"(769, -2033, 1265)",8
"(765, -2018, 1254)",12
"(771, -2024, 1254)",10
"(760, -2027, 1268)",13
"(760, -2021, 1262)",11
"(770, -2030, 1261)",11
"(785, -2041, 1257)",7
"(777, -2029, 1253)",9
"(779, -2037, 1259)",8
"(784, -2042, 1259)",12
"(769, -2024, 1256)",11
"(775, -2027, 1253)",8
"(781, -2033, 1253)",11
"(782, -2039, 1258)",7
"(768, -2037, 1270)",10
"(767, -2018, 1252)",11
"(770, -2031, 1262)",11
"(778, -2022, 1245)",8
"(784, -2038, 1255)",12
"(784, -2023, 1240)",11
"(776, -2039, 1264)",10
"(773, -2033, 1261)",11
"(774, -2037, 1264)",9
"(778, -2044, 1267)",8
"(765, -2031, 1267)",10
"(776, -2037, 1262)",10
"(778, -2039, 1262)",7
"(779, -2023, 1245)",6
"(762, -2029, 1268)",9
"(771, -2027, 1257)",10
"(763, -2033, 1271)",6
"(769, -2031, 1263)",9
"(775, -2024, 1250)",9
"(772, -2032, 1261)",6
"(761, -2029, 1269)",10
"(766, -2029, 1264)",10
"(771, -2018, 1248)",10
"(783, -2031, 1249)",9
"(781, -2023, 1243)",8
"(779, -2028, 1250)",6
"(778, -2032, 1255)",7
"(768, -2036, 1269)",7
"(780, -2038, 1259)",6
"(781, -2022, 1242)",5
"(781, -2021, 1241)",7
"(782, -2034, 1253)",8
"(768, -2021, 1254)",7
"(769, -2035, 1267)",9
"(777, -2040, 1264)",8
"(764, -2022, 1259)",9
"(761, -2027, 1267)",7
"(779, -2020, 1242)",7
"(764, -2025, 1262)",6
"(762, -2021, 1260)",8
"(776, -2043, 1268)",9
"(767, -2030, 1264)",7
