"(772, -2030, 1259)",25
"(780, -2033, 1254)",29
"(765, -2021, 1257)",29
"(765, -2018, 1254)",24
"(778, -2039, 1262)",20
"(768, -2021, 1254)",20
"(779, -2020, 1242)",22
"(777, -2022, 1246)",21
"(769, -2041, 1273)",17
"(769, -2023, 1255)",23
"(762, -2017, 1256)",21
"(767, -2025, 1259)",23
"(773, -2032, 1260)",19
"(758, -2018, 1261)",19
"(781, -2038, 1258)",18
"(781, -2024, 1244)",18
"(763, -2026, 1264)",20
"(780, -2027, 1248)",22
"(759, -2021, 1263)",17
"(776, -2020, 1245)",15
"(791, -2031, 1241)",17
"(771, -2028, 1258)",20
"(784, -2031, 1248)",19
"(787, -2037, 1251)",21
"(774, -2031, 1258)",14
"(763, -2023, 1261)",20
"(778, -2041, 1264)",15
"(767, -2028, 1262)",17
"(777, -2033, 1257)",15
"(761, -2035, 1275)",15
"(771, -2019, 1249)",16
"(779, -2016, 1238)",16
"(764, -2020, 1257)",15
"(776, -2036, 1261)",18
"(776, -2030, 1255)",13
"(768, -2023, 1256)",13
"(762, -2038, 1277)",18
"(763, -2029, 1267)",16
"(765, -2020, 1256)",17
"(784, -2028, 1245)",16
"(775, -2021, 1247)",14
"(761, -2024, 1264)",13
"(760, -2019, 1260)",14
"(773, -2024, 1252)",14
"(769, -2027, 1259)",14
"(771, -2038, 1268)",16
"(764, -2023, 1260)",15
"(787, -2050, 1264)",14
"(770, -2024, 1255)",12
"(764, -2022, 1259)",15
"(781, -2027, 1247)",16
"(773, -2021, 1249)",10
"(787, -2027, 1241)",11
"(787, -2031, 1245)",14
"(757, -2035, 1279)",14
"(779, -2017, 1239)",14
"(755, -2016, 1262)",12
"(781, -2037, 1257)",15
"(776, -2032, 1257)",13
"(761, -2017, 1257)",13
"(755, -2017, 1263)",13
"(782, -2026, 1245)",13
"(779, -2045, 1267)",13
"(771, -2021, 1251)",13
"(761, -2029, 1269)",12
"(788, -2041, 1254)",13
"(755, -2015, 1261)",10
"(755, -2027, 1273)",13
"(773, -2043, 1271)",12
"(766, -2036, 1271)",15
"(789, -2028, 1240)",12
"(784, -2044, 1261)",9
"(769, -2025, 1257)",10
"(763, -2017, 1255)",10
"(776, -2046, 1271)",13
"(792, -2033, 1242)",11
"(768, -2042, 1275)",11
"(766, -2013, 1248)",14
"(775, -2026, 1252)",9
"(770, -2041, 1272)",13
"(764, -2035, 1272)",11
"(762, -2034, 1273)",12
"(766, -2011, 1246)",12
"(773, -2016, 1244)",12
"(773, -2033, 1261)",9
"(768, -2036, 1269)",11
"(785, -2021, 1237)",13
"(758, -2031, 1274)",9
"(767, -2029, 1263)",10
"(788, -2043, 1256)",10
"(779, -2039, 1261)",12
"(765, -2028, 1264)",11
"(784, -2029, 1246)",13
"(779, -2036, 1258)",11
"(770, -2042, 1273)",12
"(756, -2015, 1260)",11
"(793, -2033, 1241)",10
"(772, -2021, 1250)",8
"(785, -2047, 1263)",9
"(786, -2024, 1239)",8
"(768, -2035, 1268)",8
"(753, -2025, 1273)",11
"(759, -2027, 1269)",10
"(794, -2036, 1243)",10
"(764, -2033, 1270)",12
"(771, -2046, 1276)",10
"(784, -2045, 1262)",9
"(763, -2032, 1270)",11
"(758, -2016, 1259)",11
"(771, -2037, 1267)",12
"(763, -2037, 1275)",9
"(778, -2037, 1260)",9
"(763, -2012, 1250)",12
"(761, -2023, 1263)",10
"(749, -2021, 1273)",11
"(787, -2040, 1254)",8
"(776, -2040, 1265)",11
"(777, -2037, 1261)",11
"(779, -2031, 1253)",11
"(764, -2017, 1254)",10
"(759, -2008, 1250)",12
"(775, -2039, 1265)",10
"(755, -2031, 1277)",13
"(765, -2025, 1261)",11
"(762, -2030, 1269)",10
"(775, -2028, 1254)",10
"(770, -2037, 1268)",11
"(779, -2021, 1243)",11
"(773, -2029, 1257)",10
"(788, -2036, 1249)",10
"(774, -2016, 1243)",11
"(766, -2026, 1261)",8
"(778, -2049, 1272)",9
"(758, -2026, 1269)",11
"(753, -2020, 1268)",11
"(790, -2036, 1247)",8
"(768, -2044, 1277)",7
"(782, -2038, 1257)",10
"(766, -2046, 1281)",11
"(767, -2037, 1271)",8
"(787, -2043, 1257)",10
"(790, -2031, 1242)",10
"(761, -2026, 1266)",9
"(765, -2009, 1245)",9
