"(781, -2042, 1262)",13
"(774, -2034, 1261)",11
"(777, -2036, 1260)",11
"(778, -2040, 1263)",11
"(778, -2033, 1256)",16
"(781, -2028, 1248)",14
"(767, -2026, 1260)",14
"(768, -2026, 1259)",14
"(777, -2041, 1265)",13
"(774, -2041, 1268)",16
"(782, -2043, 1262)",15
"(778, -2031, 1254)",14
"(766, -2027, 1262)",16
"(766, -2024, 1259)",12
"(774, -2019, 1246)",14
"(769, -2027, 1259)",13
"(776, -2029, 1254)",12
"(771, -2030, 1260)",13
"(772, -2024, 1253)",13
"(779, -2032, 1254)",14
"(765, -2020, 1256)",13
"(778, -2035, 1258)",11
"(773, -2040, 1268)",14
"(780, -2040, 1261)",16
"(779, -2025, 1247)",12
"(775, -2023, 1249)",15
"(780, -2029, 1250)",8
"(781, -2026, 1246)",8
"(781, -2047, 1267)",9
"(767, -2037, 1271)",11
"(761, -2020, 1260)",8
"(773, -2041, 1269)",9
"(781, -2030, 1250)",11
"(776, -2035, 1260)",7
"(772, -2030, 1259)",8
"(776, -2031, 1256)",7
"(782, -2030, 1249)",7
"(772, -2023, 1252)",8
"(770, -2039, 1270)",9
"(780, -2033, 1254)",9
"(777, -2031, 1255)",9
"(786, -2028, 1243)",7
"(784, -2040, 1257)",11
"(775, -2034, 1260)",7
"(786, -2042, 1257)",10
"(764, -2024, 1261)",8
"(771, -2021, 1251)",6
"(765, -2015, 1251)",8
"(774, -2026, 1253)",7
"(773, -2031, 1259)",9
"(769, -2037, 1269)",9
"(779, -2045, 1267)",6
"(782, -2034, 1253)",8
"(776, -2042, 1267)",9
"(762, -2019, 1258)",9
"(772, -2025, 1254)",8
"(768, -2029, 1262)",7
"(765, -2034, 1270)",9
"(761, -2027, 1267)",9
"(766, -2031, 1266)",6
"(777, -2044, 1268)",5
"(769, -2021, 1253)",5
"(781, -2025, 1245)",7
"(769, -2038, 1270)",8
"(769, -2026, 1258)",8
"(784, -2031, 1248)",8
"(782, -2037, 1256)",8
"(776, -2032, 1257)",7
"(771, -2029, 1259)",7
"(786, -2039, 1254)",7
"(769, -2030, 1262)",7
"(774, -2033, 1260)",7
"(765, -2021, 1257)",9
"(768, -2023, 1256)",5
"(787, -2040, 1254)",7
"(781, -2027, 1247)",5
"(767, -2016, 1250)",6
"(769, -2029, 1261)",7
"(773, -2020, 1248)",4
"(783, -2042, 1260)",6
"(774, -2021, 1248)",5
"(766, -2032, 1267)",7
"(782, -2026, 1245)",5
"(781, -2043, 1263)",8
"(776, -2038, 1263)",6
"(760, -2026, 1267)",7
"(785, -2043, 1259)",6
"(763, -2031, 1269)",6
"(780, -2043, 1264)",7
"(778, -2029, 1252)",6
"(766, -2016, 1251)",7
"(784, -2030, 1247)",6
"(761, -2028, 1268)",5
"(772, -2041, 1270)",7
"(771, -2037, 1267)",6
"(772, -2031, 1260)",5
"(785, -2039, 1255)",7
"(787, -2037, 1251)",4
"(761, -2024, 1264)",5
"(769, -2022, 1254)",5
"(767, -2030, 1264)",6
"(779, -2044, 1266)",5
"(779, -2022, 1244)",6
"(783, -2034, 1252)",6
"(762, -2023, 1262)",6
"(767, -2033, 1267)",5
"(768, -2017, 1250)",4
"(763, -2025, 1263)",5
"(785, -2029, 1245)",6
"(782, -2027, 1246)",4
"(775, -2027, 1253)",6
"(765, -2019, 1255)",7
"(763, -2030, 1268)",5
"(774, -2025, 1252)",5
"(783, -2033, 1251)",6
"(779, -2043, 1265)",5
"(776, -2024, 1249)",6
"(770, -2028, 1259)",6
"(773, -2039, 1267)",6
"(765, -2023, 1259)",5
"(764, -2028, 1265)",3
"(765, -2018, 1254)",6
"(769, -2033, 1265)",3
"(774, -2030, 1257)",5
"(760, -2027, 1268)",7
"(785, -2026, 1242)",4
"(777, -2019, 1243)",5
"(760, -2021, 1262)",6
"(784, -2043, 1260)",5
"(779, -2024, 1246)",6
"(770, -2030, 1261)",6
"(774, -2032, 1259)",5
"(765, -2032, 1268)",6
"(768, -2031, 1264)",2
"(777, -2029, 1253)",3
"(770, -2027, 1258)",3
"(771, -2038, 1268)",4
"(781, -2039, 1259)",3
"(784, -2042, 1259)",6
"(764, -2020, 1257)",5
"(778, -2032, 1255)",6
"(769, -2025, 1257)",4
"(781, -2036, 1256)",3
"(781, -2033, 1253)",5
"(775, -2033, 1259)",3
"(772, -2018, 1247)",4
"(777, -2022, 1246)",4
"(768, -2027, 1260)",5
"(769, -2034, 1266)",5
"(773, -2025, 1253)",5
"(779, -2027, 1249)",4
"(782, -2044, 1263)",3
"(768, -2037, 1270)",4
"(779, -2028, 1250)",3
"(767, -2018, 1252)",6
"(770, -2031, 1262)",5
"(779, -2038, 1260)",4
"(778, -2022, 1245)",3
"(784, -2038, 1255)",6
"(784, -2023, 1240)",5
"(776, -2039, 1264)",4
"(773, -2033, 1261)",5
"(775, -2019, 1245)",3
"(785, -2048, 1264)",4
"(770, -2041, 1272)",5
"(763, -2027, 1265)",4
"(771, -2031, 1261)",4
"(778, -2025, 1248)",5
"(784, -2045, 1262)",5
"(787, -2029, 1243)",4
"(779, -2026, 1248)",2
"(762, -2028, 1267)",4
"(765, -2031, 1267)",5
"(776, -2037, 1262)",4
"(774, -2027, 1254)",3
"(764, -2018, 1255)",0
"(781, -2037, 1257)",2
"(764, -2034, 1271)",3
"(772, -2033, 1262)",4
"(770, -2022, 1253)",4
"(767, -2038, 1272)",4
"(772, -2028, 1257)",4
"(776, -2028, 1253)",3
"(780, -2042, 1263)",3
"(776, -2034, 1259)",4
"(762, -2021, 1260)",5
"(771, -2027, 1257)",4
"(788, -2034, 1247)",5
"(769, -2024, 1256)",4
"(778, -2028, 1251)",3
"(766, -2019, 1254)",3
"(775, -2037, 1263)",4
"(777, -2035, 1259)",3
"(766, -2026, 1261)",4
"(765, -2030, 1266)",4
