"(781, -2042, 1262)",20
"(777, -2036, 1260)",17
"(778, -2040, 1263)",18
"(768, -2026, 1259)",20
"(774, -2041, 1268)",22
"(766, -2027, 1262)",22
"(779, -2032, 1254)",19
"(778, -2035, 1258)",17
"(775, -2023, 1249)",21
"(780, -2029, 1250)",15
"(761, -2020, 1260)",13
"(772, -2030, 1259)",13
"(776, -2031, 1256)",14
"(782, -2030, 1249)",14
"(780, -2033, 1254)",15
"(784, -2040, 1257)",17
"(765, -2015, 1251)",12
"(774, -2026, 1253)",14
"(762, -2019, 1258)",13
"(766, -2031, 1266)",11
"(769, -2021, 1253)",11
"(786, -2039, 1254)",12
"(774, -2033, 1260)",13
"(765, -2021, 1257)",16
"(769, -2029, 1261)",12
"(774, -2021, 1248)",11
"(776, -2038, 1263)",11
"(780, -2043, 1264)",12
"(771, -2037, 1267)",11
"(772, -2031, 1260)",12
"(779, -2044, 1266)",10
"(767, -2033, 1267)",10
"(763, -2025, 1263)",11
"(785, -2029, 1245)",13
"(785, -2027, 1243)",11
"(774, -2025, 1252)",10
"(770, -2028, 1259)",11
"(773, -2039, 1267)",13
"(769, -2033, 1265)",9
"(765, -2018, 1254)",13
"(760, -2027, 1268)",13
"(760, -2021, 1262)",12
"(770, -2030, 1261)",12
"(785, -2041, 1257)",8
"(777, -2029, 1253)",10
"(779, -2037, 1259)",9
"(784, -2042, 1259)",13
"(769, -2024, 1256)",12
"(775, -2027, 1253)",9
"(781, -2033, 1253)",12
"(782, -2039, 1258)",8
"(768, -2037, 1270)",11
"(767, -2018, 1252)",12
"(770, -2031, 1262)",12
"(778, -2022, 1245)",9
"(784, -2038, 1255)",13
"(784, -2023, 1240)",12
"(776, -2039, 1264)",11
"(773, -2033, 1261)",12
"(774, -2037, 1264)",10
"(778, -2044, 1267)",9
"(765, -2031, 1267)",11
"(776, -2037, 1262)",11
"(778, -2039, 1262)",8
"(779, -2023, 1245)",7
"(762, -2029, 1268)",10
"(771, -2027, 1257)",11
"(763, -2033, 1271)",7
"(769, -2031, 1263)",10
"(775, -2024, 1250)",10
"(772, -2032, 1261)",7
"(761, -2029, 1269)",11
"(766, -2029, 1264)",11
"(771, -2018, 1248)",11
"(783, -2031, 1249)",10
"(781, -2023, 1243)",9
"(779, -2028, 1250)",7
"(778, -2032, 1255)",8
"(768, -2036, 1269)",8
"(780, -2038, 1259)",7
"(781, -2022, 1242)",6
"(781, -2021, 1241)",8
"(768, -2021, 1254)",7
"(769, -2035, 1267)",10
"(777, -2040, 1264)",9
"(764, -2022, 1259)",10
"(761, -2027, 1267)",8
"(779, -2020, 1242)",8
"(764, -2025, 1262)",7
"(762, -2021, 1260)",9
"(776, -2043, 1268)",10
"(767, -2030, 1264)",8
"(764, -2014, 1251)",7
"(764, -2021, 1258)",9
"(760, -2022, 1263)",8
"(768, -2032, 1265)",7
"(770, -2020, 1251)",9
"(779, -2041, 1263)",5
"(765, -2026, 1262)",8
"(776, -2021, 1246)",8
"(777, -2022, 1246)",8
"(773, -2019, 1247)",8
"(782, -2029, 1248)",10
"(787, -2033, 1247)",7
"(782, -2032, 1251)",8
