"(774, -2041, 1268)",28
"(775, -2023, 1249)",26
"(772, -2030, 1259)",19
"(782, -2030, 1249)",21
"(780, -2033, 1254)",23
"(784, -2040, 1257)",25
"(766, -2031, 1266)",17
"(774, -2033, 1260)",19
"(765, -2021, 1257)",24
"(780, -2043, 1264)",19
"(772, -2031, 1260)",19
"(770, -2028, 1259)",16
"(765, -2018, 1254)",20
"(785, -2041, 1257)",15
"(784, -2042, 1259)",20
"(775, -2027, 1253)",16
"(767, -2018, 1252)",18
"(778, -2022, 1245)",16
"(784, -2038, 1255)",21
"(774, -2037, 1264)",15
"(776, -2037, 1262)",18
"(778, -2039, 1262)",16
"(763, -2033, 1271)",14
"(766, -2029, 1264)",17
"(780, -2038, 1259)",12
"(781, -2021, 1241)",15
"(768, -2021, 1254)",15
"(761, -2027, 1267)",15
"(779, -2020, 1242)",16
"(762, -2021, 1260)",16
"(770, -2020, 1251)",16
"(765, -2026, 1262)",15
"(777, -2022, 1246)",15
"(787, -2033, 1247)",14
"(780, -2034, 1255)",14
"(781, -2026, 1246)",12
"(777, -2020, 1244)",13
"(769, -2041, 1273)",13
"(769, -2023, 1255)",16
"(762, -2017, 1256)",14
"(767, -2025, 1259)",16
"(784, -2037, 1254)",10
"(761, -2031, 1271)",10
"(773, -2032, 1260)",13
"(764, -2029, 1266)",15
"(783, -2024, 1242)",14
"(758, -2018, 1261)",13
"(760, -2034, 1275)",13
"(781, -2038, 1258)",12
"(767, -2017, 1251)",12
"(781, -2024, 1244)",12
"(763, -2026, 1264)",13
"(780, -2027, 1248)",15
"(766, -2017, 1252)",14
"(759, -2033, 1275)",14
"(759, -2021, 1263)",12
"(770, -2027, 1258)",13
"(781, -2030, 1250)",12
"(776, -2020, 1245)",10
"(778, -2045, 1268)",14
"(791, -2031, 1241)",11
"(771, -2039, 1269)",15
"(771, -2028, 1258)",14
"(776, -2034, 1259)",12
"(791, -2033, 1243)",10
"(784, -2031, 1248)",13
"(787, -2037, 1251)",14
"(761, -2033, 1273)",11
"(774, -2031, 1258)",8
"(779, -2029, 1251)",13
"(763, -2023, 1261)",14
"(778, -2043, 1266)",14
"(763, -2034, 1272)",10
"(778, -2041, 1264)",10
"(767, -2028, 1262)",10
"(779, -2028, 1250)",11
"(771, -2031, 1261)",12
"(772, -2026, 1255)",8
"(781, -2044, 1264)",12
"(776, -2047, 1272)",11
"(783, -2033, 1251)",9
"(777, -2033, 1257)",11
"(775, -2042, 1268)",10
"(761, -2035, 1275)",9
"(763, -2031, 1269)",10
"(766, -2035, 1270)",8
"(766, -2030, 1265)",11
"(763, -2020, 1258)",11
"(765, -2024, 1260)",11
"(760, -2036, 1277)",11
"(771, -2019, 1249)",11
"(779, -2016, 1238)",9
"(772, -2020, 1249)",11
"(770, -2019, 1250)",8
"(774, -2040, 1267)",8
"(766, -2019, 1254)",10
"(772, -2022, 1251)",12
"(764, -2020, 1257)",10
"(776, -2036, 1261)",11
"(789, -2042, 1254)",10
"(777, -2030, 1254)",9
"(783, -2038, 1256)",10
"(776, -2030, 1255)",8
"(785, -2044, 1260)",9
"(763, -2037, 1275)",9
"(768, -2023, 1256)",8
"(762, -2038, 1277)",11
"(770, -2036, 1267)",12
"(767, -2036, 1270)",11
"(757, -2011, 1255)",8
"(763, -2029, 1267)",11
"(780, -2026, 1247)",10
"(764, -2026, 1263)",11
"(771, -2032, 1262)",12
"(765, -2020, 1256)",12
"(770, -2032, 1263)",10
"(784, -2028, 1245)",10
"(780, -2039, 1260)",10
"(773, -2035, 1263)",9
"(784, -2030, 1247)",8
"(779, -2033, 1255)",9
"(775, -2021, 1247)",10
"(770, -2026, 1257)",8
"(780, -2025, 1246)",9
"(761, -2024, 1264)",8
"(790, -2028, 1239)",11
"(783, -2037, 1255)",8
"(777, -2042, 1266)",9
"(783, -2029, 1247)",9
"(764, -2033, 1270)",9
"(772, -2033, 1262)",11
"(760, -2019, 1260)",8
"(774, -2038, 1265)",11
"(790, -2043, 1254)",9
"(781, -2031, 1251)",8
"(764, -2021, 1258)",9
"(773, -2024, 1252)",9
"(792, -2041, 1250)",9
"(760, -2029, 1270)",8
"(769, -2027, 1259)",9
"(783, -2041, 1259)",11
"(771, -2038, 1268)",10
"(790, -2038, 1249)",7
"(764, -2023, 1260)",9
"(781, -2045, 1265)",7
"(787, -2050, 1264)",8
"(769, -2019, 1251)",7
"(786, -2046, 1261)",8
"(789, -2026, 1238)",9
"(762, -2016, 1255)",9
"(779, -2030, 1252)",10
"(769, -2045, 1277)",8
"(770, -2024, 1255)",7
"(764, -2037, 1274)",10
"(764, -2022, 1259)",9
"(781, -2027, 1247)",9
"(772, -2034, 1263)",9
"(781, -2040, 1260)",8
"(771, -2026, 1256)",8
"(776, -2042, 1267)",8
"(773, -2021, 1249)",7
"(757, -2022, 1266)",7
"(765, -2031, 1267)",6
"(787, -2027, 1241)",5
"(757, -2017, 1261)",8
"(787, -2031, 1245)",8
"(784, -2032, 1249)",7
"(777, -2046, 1270)",7
"(757, -2035, 1279)",9
"(779, -2017, 1239)",7
"(761, -2030, 1270)",8
"(775, -2028, 1254)",8
"(768, -2043, 1276)",6
"(756, -2022, 1267)",6
"(755, -2016, 1262)",6
"(785, -2048, 1264)",7
"(781, -2037, 1257)",9
"(778, -2018, 1241)",8
"(776, -2032, 1257)",7
"(760, -2040, 1281)",8
"(769, -2043, 1275)",6
"(791, -2032, 1242)",8
"(761, -2017, 1257)",8
"(768, -2037, 1270)",9
"(771, -2023, 1253)",6
"(769, -2030, 1262)",7
"(755, -2017, 1263)",7
"(783, -2026, 1244)",5
"(765, -2016, 1252)",7
"(755, -2022, 1268)",7
"(782, -2026, 1245)",8
"(756, -2007, 1252)",7
"(766, -2018, 1253)",8
"(779, -2045, 1267)",8
"(758, -2034, 1277)",6
"(771, -2021, 1251)",7
"(761, -2014, 1254)",8
"(777, -2029, 1253)",8
"(761, -2029, 1269)",6
"(774, -2014, 1241)",8
"(771, -2042, 1272)",8
"(774, -2039, 1266)",8
"(779, -2019, 1241)",9
"(774, -2042, 1269)",8
"(759, -2030, 1272)",9
"(788, -2041, 1254)",8
"(768, -2019, 1252)",6
"(785, -2025, 1241)",7
"(761, -2011, 1251)",6
"(762, -2032, 1271)",7
"(755, -2015, 1261)",6
"(771, -2035, 1265)",7
"(753, -2029, 1277)",6
"(786, -2035, 1250)",8
"(752, -2017, 1266)",7
"(755, -2027, 1273)",9
"(775, -2020, 1246)",9
"(777, -2045, 1269)",7
"(773, -2043, 1271)",7
"(759, -2024, 1266)",7
"(766, -2036, 1271)",9
"(791, -2042, 1252)",7
"(776, -2038, 1263)",5
"(758, -2020, 1263)",6
"(787, -2049, 1263)",6
"(759, -2023, 1265)",8
"(764, -2036, 1273)",6
"(777, -2023, 1247)",6
"(763, -2038, 1276)",6
"(777, -2050, 1274)",5
"(767, -2023, 1257)",6
