"(798, -2040, 1243)",20
"(760, -2006, 1247)",18
"(793, -2043, 1251)",19
"(782, -2019, 1238)",17
"(757, -2011, 1255)",17
"(770, -2042, 1273)",18
"(747, -2018, 1272)",14
"(753, -2025, 1273)",17
"(762, -2021, 1260)",14
"(741, -2016, 1276)",14
"(743, -2022, 1280)",14
"(777, -2038, 1262)",17
"(756, -2040, 1285)",16
"(787, -2038, 1252)",12
"(764, -2045, 1282)",16
"(792, -2034, 1243)",16
"(803, -2037, 1235)",13
"(769, -2017, 1249)",15
"(752, -2025, 1274)",14
"(755, -2023, 1269)",15
"(795, -2042, 1248)",14
"(744, -2025, 1282)",17
"(772, -2042, 1271)",13
"(751, -2021, 1271)",12
"(792, -2058, 1267)",15
"(770, -2016, 1247)",10
"(781, -2026, 1246)",14
"(767, -2038, 1272)",13
"(739, -2019, 1281)",12
"(794, -2026, 1233)",15
"(787, -2039, 1253)",11
"(747, -2019, 1273)",13
"(755, -2036, 1282)",11
"(796, -2044, 1249)",14
"(758, -2016, 1259)",12
"(801, -2045, 1245)",12
"(760, -2034, 1275)",12
"(793, -2048, 1256)",13
"(789, -2041, 1253)",12
"(758, -2037, 1280)",11
"(766, -2037, 1272)",12
"(752, -2027, 1276)",10
"(776, -2016, 1241)",10
"(787, -2051, 1265)",11
"(789, -2055, 1267)",11
"(770, -2019, 1250)",13
"(763, -2025, 1263)",13
"(796, -2036, 1241)",13
"(777, -2043, 1267)",13
"(775, -2013, 1239)",11
"(758, -2025, 1268)",8
"(756, -2005, 1250)",12
"(788, -2045, 1258)",11
"(797, -2041, 1245)",13
"(774, -2031, 1258)",8
"(787, -2047, 1261)",12
"(785, -2043, 1259)",14
"(759, -2037, 1279)",8
"(783, -2043, 1261)",13
"(749, -2031, 1283)",8
"(758, -2005, 1248)",10
"(766, -2017, 1252)",12
"(787, -2044, 1258)",10
"(761, -2023, 1263)",10
"(758, -2038, 1281)",8
"(776, -2013, 1238)",10
"(762, -2019, 1258)",11
"(794, -2054, 1261)",10
"(781, -2045, 1265)",10
"(779, -2032, 1254)",10
"(755, -2022, 1268)",8
"(798, -2041, 1244)",10
"(781, -2029, 1249)",9
"(778, -2049, 1272)",10
"(776, -2039, 1264)",11
"(781, -2018, 1238)",6
"(747, -2016, 1270)",8
"(785, -2039, 1255)",12
"(766, -2028, 1263)",8
"(790, -2044, 1255)",11
"(799, -2032, 1234)",8
"(794, -2042, 1249)",8
"(757, -2020, 1264)",12
"(769, -2042, 1274)",11
"(754, -2016, 1263)",10
"(768, -2017, 1250)",7
"(795, -2056, 1262)",11
"(748, -2023, 1276)",8
"(786, -2046, 1261)",6
"(774, -2039, 1266)",7
"(773, -2024, 1252)",7
"(780, -2023, 1244)",10
"(784, -2046, 1263)",6
"(767, -2022, 1256)",8
"(747, -2021, 1275)",8
"(787, -2055, 1269)",7
"(765, -2045, 1281)",8
"(741, -2017, 1277)",8
"(790, -2046, 1257)",10
"(772, -2016, 1245)",8
"(746, -2013, 1268)",9
"(769, -2034, 1266)",7
"(739, -2014, 1276)",7
"(748, -2013, 1266)",7
"(768, -2033, 1266)",9
"(768, -2026, 1259)",7
"(774, -2010, 1237)",7
"(798, -2054, 1257)",8
"(762, -2041, 1280)",6
"(765, -2037, 1273)",5
"(782, -2038, 1257)",7
"(745, -2018, 1274)",10
"(800, -2040, 1241)",7
"(797, -2033, 1237)",10
"(758, -2033, 1276)",9
"(778, -2014, 1237)",10
"(746, -2010, 1265)",8
"(771, -2021, 1251)",7
"(754, -2033, 1280)",7
"(786, -2030, 1245)",7
"(788, -2034, 1247)",8
"(771, -2042, 1272)",9
"(753, -2026, 1274)",9
"(779, -2040, 1262)",4
"(770, -2021, 1252)",9
"(771, -2018, 1248)",5
"(775, -2027, 1253)",6
"(761, -2008, 1248)",7
"(758, -2010, 1253)",7
"(780, -2020, 1241)",9
"(764, -2019, 1256)",8
"(754, -2022, 1269)",6
"(780, -2026, 1247)",8
"(775, -2019, 1245)",6
"(763, -2008, 1246)",8
"(764, -2036, 1273)",7
"(759, -2012, 1254)",6
"(795, -2044, 1250)",6
"(793, -2046, 1254)",8
"(786, -2037, 1252)",8
"(763, -2023, 1261)",8
"(769, -2031, 1263)",9
"(797, -2054, 1258)",6
"(791, -2040, 1250)",4
"(798, -2029, 1232)",7
"(779, -2049, 1271)",6
"(797, -2034, 1238)",8
"(796, -2048, 1253)",4
"(789, -2030, 1242)",7
"(798, -2042, 1245)",6
"(765, -2042, 1278)",9
"(758, -2009, 1252)",7
"(783, -2025, 1243)",7
"(785, -2040, 1256)",7
"(796, -2054, 1259)",8
"(782, -2028, 1247)",7
"(751, -2025, 1275)",8
"(771, -2044, 1274)",6
"(798, -2030, 1233)",8
"(761, -2025, 1265)",7
"(792, -2042, 1251)",7
"(769, -2004, 1236)",7
"(755, -2012, 1258)",8
"(754, -2032, 1279)",6
"(772, -2032, 1261)",6
"(785, -2046, 1262)",8
"(774, -2030, 1257)",6
"(750, -2019, 1270)",7
"(757, -2007, 1251)",5
"(747, -2017, 1271)",6
"(762, -2027, 1266)",4
"(792, -2057, 1266)",8
"(759, -2030, 1272)",7
"(770, -2015, 1246)",5
"(746, -2030, 1285)",5
"(758, -2012, 1255)",7
"(793, -2044, 1252)",8
"(793, -2032, 1240)",7
"(761, -2036, 1276)",3
"(775, -2016, 1242)",8
"(780, -2024, 1245)",4
"(790, -2024, 1235)",6
"(752, -2004, 1253)",7
"(786, -2029, 1244)",4
"(797, -2052, 1256)",4
"(795, -2041, 1247)",5
"(801, -2039, 1239)",7
"(787, -2029, 1243)",8
"(764, -2007, 1244)",6
"(784, -2026, 1243)",6
"(796, -2045, 1250)",8
"(751, -2022, 1272)",7
"(782, -2027, 1246)",8
"(795, -2031, 1237)",8
"(789, -2026, 1238)",9
"(776, -2023, 1248)",7
"(798, -2038, 1241)",6
"(762, -2015, 1254)",8
"(772, -2013, 1242)",6
"(783, -2031, 1249)",7
"(778, -2036, 1259)",6
"(779, -2042, 1264)",7
"(787, -2056, 1270)",7
"(774, -2025, 1252)",9
"(785, -2029, 1245)",6
"(763, -2020, 1258)",5
"(781, -2051, 1271)",7
"(748, -2022, 1275)",2
"(782, -2021, 1240)",3
"(775, -2048, 1274)",8
"(796, -2046, 1251)",6
"(791, -2030, 1240)",6
"(785, -2044, 1260)",6
"(787, -2037, 1251)",5
"(785, -2053, 1269)",4
"(784, -2023, 1240)",3
"(757, -2034, 1278)",7
"(764, -2013, 1250)",4
"(781, -2024, 1244)",5
"(800, -2031, 1232)",5
"(773, -2028, 1256)",6
"(778, -2020, 1243)",6
"(749, -2020, 1272)",8
"(759, -2038, 1280)",6
"(760, -2005, 1246)",6
"(754, -2008, 1255)",6
"(770, -2014, 1245)",7
"(770, -2007, 1238)",5
"(777, -2036, 1260)",3
"(790, -2045, 1256)",7
"(745, -2021, 1277)",5
"(753, -2030, 1278)",8
