"(775, -2033, 1259)",4
"(776, -2039, 1264)",4
"(776, -2031, 1256)",4
"(761, -2025, 1265)",4
"(771, -2039, 1269)",4
"(781, -2042, 1262)",4
"(784, -2042, 1259)",4
"(768, -2027, 1260)",4
"(777, -2036, 1260)",4
"(771, -2031, 1261)",4
"(778, -2035, 1258)",4
"(776, -2038, 1263)",4
"(768, -2031, 1264)",4
"(767, -2028, 1262)",4
"(774, -2038, 1265)",4
"(774, -2034, 1261)",4
"(774, -2031, 1258)",4
"(783, -2045, 1263)",4
"(764, -2031, 1268)",4
"(781, -2029, 1249)",4
"(780, -2036, 1257)",4
"(773, -2032, 1260)",4
"(775, -2038, 1264)",4
"(777, -2038, 1262)",4
"(760, -2035, 1276)",4
"(777, -2034, 1258)",4
"(767, -2029, 1263)",4
"(771, -2032, 1262)",4
"(773, -2027, 1255)",4
"(767, -2026, 1260)",4
"(767, -2023, 1257)",4
"(779, -2039, 1261)",4
"(765, -2026, 1262)",4
"(773, -2030, 1258)",4
"(774, -2027, 1254)",4
"(775, -2043, 1269)",4
"(782, -2043, 1262)",4
"(778, -2033, 1256)",4
"(773, -2029, 1257)",4
"(779, -2040, 1262)",4
"(772, -2028, 1257)",4
"(761, -2034, 1274)",4
"(767, -2024, 1258)",4
"(771, -2029, 1259)",4
"(780, -2026, 1247)",4
"(782, -2032, 1251)",4
"(774, -2028, 1255)",4
"(776, -2032, 1257)",4
"(775, -2037, 1263)",4
"(773, -2026, 1254)",4
"(765, -2021, 1257)",4
"(771, -2030, 1260)",4
"(776, -2047, 1272)",4
"(770, -2027, 1258)",4
"(768, -2026, 1259)",4
"(784, -2041, 1258)",4
"(774, -2018, 1245)",4
"(780, -2024, 1245)",4
"(770, -2021, 1252)",4
"(770, -2026, 1257)",4
"(784, -2031, 1248)",4
"(778, -2040, 1263)",4
"(770, -2031, 1262)",4
"(774, -2033, 1260)",4
"(768, -2030, 1263)",4
"(771, -2024, 1254)",4
"(782, -2042, 1261)",4
"(784, -2043, 1260)",4
"(781, -2024, 1244)",4
"(778, -2022, 1245)",4
"(773, -2025, 1253)",4
"(777, -2021, 1245)",4
"(779, -2032, 1254)",4
"(777, -2022, 1246)",4
"(769, -2031, 1263)",4
"(777, -2030, 1254)",4
"(782, -2033, 1252)",4
"(779, -2037, 1259)",4
"(772, -2030, 1259)",4
"(776, -2037, 1262)",4
"(777, -2033, 1257)",4
"(776, -2030, 1255)",4
"(783, -2032, 1250)",4
"(780, -2040, 1261)",4
"(778, -2031, 1254)",4
"(782, -2034, 1253)",4
"(779, -2024, 1246)",4
"(772, -2025, 1254)",4
"(764, -2025, 1262)",4
"(775, -2045, 1271)",4
"(781, -2026, 1246)",4
"(777, -2037, 1261)",4
"(782, -2026, 1245)",4
"(777, -2040, 1264)",4
"(768, -2029, 1262)",4
"(774, -2032, 1259)",4
"(774, -2037, 1264)",4
"(777, -2039, 1263)",4
"(772, -2032, 1261)",4
"(782, -2030, 1249)",4
"(761, -2024, 1264)",4
"(775, -2029, 1255)",4
"(778, -2039, 1262)",4
"(772, -2024, 1253)",4
"(765, -2022, 1258)",4
"(773, -2031, 1259)",4
"(781, -2032, 1252)",4
"(782, -2031, 1250)",4
"(772, -2026, 1255)",4
"(768, -2024, 1257)",4
"(775, -2028, 1254)",4
"(780, -2037, 1258)",4
"(772, -2031, 1260)",4
"(765, -2018, 1254)",4
"(779, -2022, 1244)",4
"(782, -2045, 1264)",4
