"(771, -2027, 1257)",25
"(798, -2040, 1243)",20
"(760, -2006, 1247)",17
"(793, -2043, 1251)",18
"(782, -2019, 1238)",16
"(757, -2011, 1255)",16
"(780, -2036, 1257)",12
"(770, -2042, 1273)",18
"(747, -2018, 1272)",13
"(753, -2025, 1273)",16
"(752, -2033, 1282)",16
"(762, -2021, 1260)",14
"(768, -2005, 1238)",14
"(741, -2016, 1276)",14
"(747, -2012, 1266)",15
"(743, -2022, 1280)",14
"(766, -2042, 1277)",13
"(777, -2038, 1262)",17
"(756, -2040, 1285)",15
"(772, -2021, 1250)",14
"(787, -2038, 1252)",12
"(799, -2057, 1259)",14
"(764, -2045, 1282)",16
"(792, -2034, 1243)",15
"(803, -2037, 1235)",12
"(769, -2017, 1249)",14
"(761, -2029, 1269)",14
"(752, -2025, 1274)",14
"(755, -2023, 1269)",14
"(756, -2016, 1261)",13
"(795, -2042, 1248)",14
"(744, -2025, 1282)",16
"(772, -2042, 1271)",12
"(751, -2021, 1271)",11
"(792, -2058, 1267)",14
"(770, -2016, 1247)",9
"(781, -2026, 1246)",13
"(767, -2038, 1272)",12
"(739, -2019, 1281)",11
"(794, -2026, 1233)",14
"(787, -2039, 1253)",10
"(747, -2019, 1273)",12
"(763, -2009, 1247)",12
"(755, -2036, 1282)",11
"(796, -2044, 1249)",13
"(758, -2016, 1259)",11
"(801, -2045, 1245)",11
"(760, -2034, 1275)",11
"(793, -2048, 1256)",12
"(789, -2041, 1253)",11
"(758, -2037, 1280)",10
"(766, -2037, 1272)",11
"(752, -2027, 1276)",9
"(773, -2038, 1266)",13
"(776, -2016, 1241)",10
"(787, -2051, 1265)",10
"(789, -2055, 1267)",10
"(770, -2019, 1250)",12
"(763, -2025, 1263)",12
"(774, -2034, 1261)",12
"(796, -2036, 1241)",13
"(754, -2035, 1282)",10
"(777, -2043, 1267)",13
"(775, -2013, 1239)",10
"(758, -2025, 1268)",7
"(756, -2005, 1250)",11
"(772, -2022, 1251)",9
"(788, -2045, 1258)",11
"(797, -2041, 1245)",12
"(774, -2031, 1258)",7
"(787, -2047, 1261)",11
"(785, -2043, 1259)",13
"(759, -2037, 1279)",7
"(783, -2043, 1261)",12
"(749, -2031, 1283)",7
"(758, -2005, 1248)",9
"(766, -2017, 1252)",11
"(787, -2044, 1258)",9
"(761, -2023, 1263)",9
"(758, -2038, 1281)",7
"(776, -2013, 1238)",9
"(762, -2019, 1258)",10
"(794, -2054, 1261)",9
"(781, -2045, 1265)",9
"(779, -2032, 1254)",9
"(755, -2022, 1268)",7
"(798, -2041, 1244)",9
"(781, -2029, 1249)",8
"(778, -2049, 1272)",9
"(776, -2039, 1264)",10
"(775, -2050, 1276)",8
"(781, -2018, 1238)",6
"(780, -2027, 1248)",8
"(747, -2016, 1270)",8
"(785, -2039, 1255)",11
"(766, -2028, 1263)",7
"(790, -2044, 1255)",10
"(799, -2032, 1234)",7
"(794, -2042, 1249)",7
"(757, -2020, 1264)",11
"(764, -2015, 1252)",6
"(769, -2042, 1274)",11
"(754, -2016, 1263)",9
"(783, -2026, 1244)",10
"(768, -2017, 1250)",7
"(795, -2056, 1262)",10
"(761, -2026, 1266)",10
"(748, -2023, 1276)",8
"(786, -2046, 1261)",5
"(774, -2039, 1266)",6
"(773, -2024, 1252)",6
"(776, -2047, 1272)",6
"(780, -2023, 1244)",10
"(771, -2041, 1271)",8
"(784, -2046, 1263)",6
"(767, -2022, 1256)",7
"(747, -2021, 1275)",7
"(787, -2055, 1269)",6
"(757, -2031, 1275)",6
"(765, -2045, 1281)",8
"(741, -2017, 1277)",7
"(790, -2046, 1257)",9
"(772, -2016, 1245)",7
"(749, -2025, 1277)",8
"(746, -2013, 1268)",9
"(798, -2046, 1249)",6
"(769, -2034, 1266)",7
"(739, -2014, 1276)",6
"(756, -2035, 1280)",9
"(748, -2013, 1266)",7
"(768, -2033, 1266)",8
"(768, -2026, 1259)",6
"(786, -2055, 1270)",7
"(774, -2010, 1237)",7
"(798, -2054, 1257)",7
"(762, -2041, 1280)",5
"(759, -2031, 1273)",9
"(765, -2037, 1273)",5
"(782, -2038, 1257)",6
"(745, -2018, 1274)",9
"(800, -2040, 1241)",6
"(797, -2033, 1237)",9
"(758, -2033, 1276)",8
"(778, -2014, 1237)",9
"(746, -2010, 1265)",7
"(761, -2038, 1278)",6
"(771, -2021, 1251)",7
"(754, -2033, 1280)",6
"(786, -2040, 1255)",6
