"(780, -2033, 1254)",32
"(765, -2021, 1257)",33
"(777, -2022, 1246)",23
"(767, -2025, 1259)",24
"(781, -2024, 1244)",19
"(780, -2027, 1248)",25
"(759, -2021, 1263)",21
"(791, -2031, 1241)",20
"(784, -2031, 1248)",22
"(787, -2037, 1251)",25
"(774, -2031, 1258)",18
"(763, -2023, 1261)",24
"(767, -2028, 1262)",20
"(779, -2016, 1238)",17
"(776, -2036, 1261)",21
"(762, -2038, 1277)",20
"(765, -2020, 1256)",20
"(784, -2028, 1245)",20
"(775, -2021, 1247)",18
"(761, -2024, 1264)",17
"(760, -2019, 1260)",18
"(771, -2038, 1268)",18
"(770, -2024, 1255)",15
"(764, -2022, 1259)",19
"(773, -2021, 1249)",13
"(781, -2037, 1257)",17
"(755, -2017, 1263)",15
"(779, -2045, 1267)",16
"(761, -2029, 1269)",15
"(755, -2015, 1261)",13
"(773, -2043, 1271)",15
"(784, -2044, 1261)",12
"(769, -2025, 1257)",14
"(776, -2046, 1271)",16
"(792, -2033, 1242)",15
"(768, -2042, 1275)",15
"(762, -2034, 1273)",15
"(766, -2011, 1246)",16
"(773, -2033, 1261)",12
"(788, -2043, 1256)",12
"(765, -2028, 1264)",14
"(793, -2033, 1241)",11
"(772, -2021, 1250)",12
"(768, -2035, 1268)",10
"(794, -2036, 1243)",13
"(771, -2046, 1276)",13
"(758, -2016, 1259)",13
"(771, -2037, 1267)",16
"(763, -2012, 1250)",14
"(761, -2023, 1263)",14
"(749, -2021, 1273)",15
"(777, -2037, 1261)",14
"(779, -2031, 1253)",15
"(764, -2017, 1254)",14
"(759, -2008, 1250)",16
"(755, -2031, 1277)",16
"(765, -2025, 1261)",15
"(775, -2028, 1254)",13
"(770, -2037, 1268)",15
"(778, -2049, 1272)",11
"(758, -2026, 1269)",15
"(790, -2036, 1247)",11
"(766, -2046, 1281)",14
"(790, -2031, 1242)",12
"(767, -2039, 1273)",13
"(778, -2020, 1243)",12
"(776, -2017, 1242)",14
"(762, -2019, 1258)",14
"(796, -2040, 1245)",12
"(778, -2052, 1275)",8
"(793, -2040, 1248)",14
"(795, -2038, 1244)",12
"(767, -2023, 1257)",13
"(771, -2012, 1242)",12
"(782, -2049, 1268)",11
"(754, -2018, 1265)",12
"(762, -2039, 1278)",12
"(786, -2039, 1254)",13
"(772, -2049, 1278)",13
"(757, -2009, 1253)",13
"(785, -2046, 1262)",13
"(763, -2024, 1262)",13
"(758, -2017, 1260)",8
"(760, -2020, 1261)",9
"(757, -2018, 1262)",10
"(769, -2024, 1256)",12
"(771, -2027, 1257)",12
"(782, -2044, 1263)",11
"(788, -2034, 1247)",9
"(766, -2039, 1274)",10
"(767, -2043, 1277)",12
"(771, -2030, 1260)",9
"(788, -2056, 1269)",9
"(781, -2033, 1253)",8
"(760, -2041, 1282)",11
"(789, -2035, 1247)",12
"(753, -2028, 1276)",10
"(754, -2009, 1256)",10
"(776, -2031, 1256)",10
"(781, -2039, 1259)",12
"(773, -2027, 1255)",9
"(782, -2027, 1246)",12
"(788, -2039, 1252)",11
"(784, -2049, 1266)",9
"(768, -2013, 1246)",9
"(778, -2017, 1240)",9
"(777, -2021, 1245)",7
"(765, -2045, 1281)",9
"(770, -2048, 1279)",9
"(784, -2026, 1243)",9
"(786, -2030, 1245)",12
"(767, -2012, 1246)",8
"(762, -2035, 1274)",6
"(772, -2041, 1270)",7
"(772, -2020, 1249)",8
"(759, -2043, 1285)",10
"(783, -2021, 1239)",8
"(767, -2038, 1272)",10
"(750, -2031, 1282)",7
"(753, -2016, 1264)",7
"(783, -2020, 1238)",10
"(763, -2011, 1249)",10
"(757, -2023, 1267)",8
"(764, -2041, 1278)",11
"(790, -2046, 1257)",9
"(762, -2024, 1263)",9
"(767, -2019, 1253)",10
"(774, -2022, 1249)",10
"(763, -2013, 1251)",8
"(792, -2028, 1237)",10
"(767, -2021, 1255)",7
"(785, -2024, 1240)",11
"(785, -2028, 1244)",8
"(763, -2030, 1268)",12
"(791, -2042, 1252)",11
"(787, -2025, 1239)",11
"(780, -2047, 1268)",9
"(769, -2037, 1269)",9
"(768, -2038, 1271)",11
"(776, -2021, 1246)",7
"(773, -2044, 1272)",5
"(768, -2015, 1248)",10
"(754, -2022, 1269)",7
"(751, -2027, 1277)",9
"(778, -2029, 1252)",7
"(766, -2037, 1272)",6
"(789, -2050, 1262)",9
"(780, -2019, 1240)",7
"(789, -2034, 1246)",6
"(761, -2039, 1279)",7
"(794, -2039, 1246)",9
"(778, -2023, 1246)",11
"(783, -2053, 1271)",9
"(763, -2015, 1253)",8
"(771, -2039, 1269)",10
"(789, -2055, 1267)",7
"(765, -2010, 1246)",9
"(780, -2034, 1255)",10
"(762, -2006, 1245)",8
"(776, -2024, 1249)",9
"(754, -2020, 1267)",7
"(768, -2026, 1259)",9
"(782, -2046, 1265)",9
"(761, -2006, 1246)",8
"(755, -2029, 1275)",8
"(786, -2047, 1262)",8
"(763, -2043, 1281)",5
"(783, -2046, 1264)",7
"(748, -2029, 1282)",9
"(769, -2016, 1248)",8
"(773, -2035, 1263)",8
"(794, -2038, 1245)",7
"(763, -2029, 1267)",4
"(771, -2031, 1261)",10
"(793, -2054, 1262)",8
"(769, -2018, 1250)",8
"(764, -2036, 1273)",6
"(762, -2010, 1249)",9
"(792, -2038, 1247)",5
"(791, -2033, 1243)",9
"(799, -2039, 1241)",9
"(790, -2022, 1233)",9
"(794, -2046, 1253)",7
"(754, -2025, 1272)",8
"(766, -2016, 1251)",9
"(780, -2043, 1264)",4
"(791, -2047, 1257)",6
"(774, -2050, 1277)",8
"(781, -2029, 1249)",5
"(798, -2040, 1243)",8
"(783, -2019, 1237)",8
"(785, -2032, 1248)",7
"(761, -2044, 1284)",8
"(789, -2045, 1257)",8
"(772, -2036, 1265)",9
"(793, -2039, 1247)",7
"(767, -2013, 1247)",8
"(779, -2042, 1264)",8
"(774, -2041, 1268)",8
"(790, -2023, 1234)",10
"(775, -2034, 1260)",6
"(759, -2024, 1266)",9
"(761, -2022, 1262)",8
"(754, -2023, 1270)",9
"(775, -2025, 1251)",5
"(770, -2036, 1267)",8
"(777, -2032, 1256)",7
"(762, -2018, 1257)",7
"(782, -2042, 1261)",7
"(774, -2030, 1257)",6
"(764, -2029, 1266)",5
"(751, -2022, 1272)",6
"(753, -2020, 1268)",6
"(784, -2027, 1244)",7
"(785, -2029, 1245)",7
"(773, -2042, 1270)",7
"(749, -2029, 1281)",8
"(786, -2026, 1241)",9
"(764, -2023, 1260)",6
"(777, -2050, 1274)",8
"(774, -2044, 1271)",8
"(790, -2044, 1255)",7
"(759, -2030, 1272)",6
"(768, -2037, 1270)",7
"(781, -2042, 1262)",8
"(787, -2058, 1272)",7
"(754, -2002, 1249)",7
"(793, -2034, 1242)",5
"(754, -2033, 1280)",7
"(779, -2022, 1244)",9
"(765, -2032, 1268)",8
"(771, -2041, 1271)",8
"(753, -2026, 1274)",9
"(765, -2046, 1282)",8
"(774, -2013, 1240)",7
"(750, -2012, 1263)",7
"(781, -2046, 1266)",8
"(757, -2022, 1266)",7
"(751, -2024, 1274)",7
"(781, -2030, 1250)",7
"(795, -2044, 1250)",3
"(754, -2021, 1268)",8
"(753, -2031, 1279)",8
"(757, -2031, 1275)",9
"(786, -2050, 1265)",8
"(790, -2025, 1236)",8
"(789, -2052, 1264)",9
"(798, -2047, 1250)",7
"(763, -2008, 1246)",7
"(794, -2042, 1249)",7
"(757, -2024, 1268)",9
"(787, -2036, 1250)",8
"(748, -2010, 1263)",8
"(767, -2036, 1270)",8
"(749, -2015, 1267)",8
"(796, -2041, 1246)",5
"(784, -2024, 1241)",6
"(745, -2031, 1287)",5
"(798, -2035, 1238)",3
"(780, -2021, 1242)",4
"(774, -2038, 1265)",8
"(756, -2020, 1265)",9
"(759, -2016, 1258)",7
"(753, -2014, 1262)",7
"(787, -2057, 1271)",6
"(783, -2018, 1236)",6
"(752, -2014, 1263)",7
"(794, -2027, 1234)",7
"(781, -2049, 1269)",5
"(783, -2048, 1266)",6
"(749, -2033, 1285)",9
"(747, -2012, 1266)",8
"(791, -2026, 1236)",4
"(760, -2029, 1270)",4
"(786, -2038, 1253)",7
"(749, -2016, 1268)",7
"(761, -2008, 1248)",4
"(748, -2019, 1272)",7
"(764, -2028, 1265)",5
"(777, -2035, 1259)",6
"(761, -2031, 1271)",5
"(782, -2048, 1267)",4
"(758, -2013, 1256)",5
"(765, -2035, 1271)",8
"(775, -2010, 1236)",6
"(759, -2032, 1274)",6
"(761, -2036, 1276)",5
"(782, -2033, 1252)",5
"(782, -2032, 1251)",7
"(758, -2037, 1280)",7
"(757, -2021, 1265)",7
"(791, -2035, 1245)",7
"(769, -2030, 1262)",6
"(784, -2042, 1259)",7
"(766, -2028, 1263)",8
"(756, -2032, 1277)",8
"(776, -2025, 1250)",5
"(755, -2022, 1268)",6
"(764, -2039, 1276)",3
"(765, -2031, 1267)",6
"(761, -2038, 1278)",6
"(780, -2022, 1243)",4
"(768, -2009, 1242)",6
"(793, -2036, 1244)",7
"(787, -2049, 1263)",7
"(768, -2010, 1243)",7
"(771, -2047, 1277)",6
"(778, -2012, 1235)",7
"(777, -2051, 1275)",7
"(759, -2017, 1259)",4
"(780, -2025, 1246)",6
"(802, -2044, 1243)",6
"(765, -2019, 1255)",6
"(798, -2037, 1240)",6
"(749, -2032, 1284)",8
"(795, -2046, 1252)",6
"(756, -2016, 1261)",7
"(770, -2013, 1244)",6
"(754, -2039, 1286)",6
"(758, -2015, 1258)",6
"(792, -2045, 1254)",8
"(746, -2018, 1273)",5
"(786, -2044, 1259)",5
"(766, -2020, 1255)",5
