"(772, -2030, 1259)",26
"(780, -2033, 1254)",30
"(765, -2021, 1257)",30
"(765, -2018, 1254)",25
"(778, -2039, 1262)",21
"(768, -2021, 1254)",21
"(779, -2020, 1242)",23
"(777, -2022, 1246)",22
"(769, -2041, 1273)",18
"(769, -2023, 1255)",24
"(767, -2025, 1259)",23
"(773, -2032, 1260)",20
"(758, -2018, 1261)",20
"(781, -2038, 1258)",19
"(781, -2024, 1244)",19
"(763, -2026, 1264)",21
"(780, -2027, 1248)",23
"(759, -2021, 1263)",18
"(776, -2020, 1245)",16
"(791, -2031, 1241)",18
"(771, -2028, 1258)",21
"(784, -2031, 1248)",20
"(787, -2037, 1251)",22
"(774, -2031, 1258)",15
"(763, -2023, 1261)",21
"(767, -2028, 1262)",17
"(777, -2033, 1257)",16
"(761, -2035, 1275)",16
"(779, -2016, 1238)",16
"(764, -2020, 1257)",16
"(776, -2036, 1261)",19
"(776, -2030, 1255)",14
"(768, -2023, 1256)",14
"(762, -2038, 1277)",19
"(763, -2029, 1267)",17
"(765, -2020, 1256)",18
"(784, -2028, 1245)",17
"(775, -2021, 1247)",15
"(761, -2024, 1264)",14
"(760, -2019, 1260)",15
"(773, -2024, 1252)",15
"(769, -2027, 1259)",15
"(771, -2038, 1268)",17
"(787, -2050, 1264)",14
"(770, -2024, 1255)",13
"(764, -2022, 1259)",16
"(773, -2021, 1249)",10
"(787, -2027, 1241)",12
"(787, -2031, 1245)",15
"(757, -2035, 1279)",15
"(755, -2016, 1262)",12
"(781, -2037, 1257)",16
"(776, -2032, 1257)",14
"(761, -2017, 1257)",14
"(755, -2017, 1263)",14
"(782, -2026, 1245)",14
"(779, -2045, 1267)",14
"(771, -2021, 1251)",14
"(761, -2029, 1269)",13
"(788, -2041, 1254)",14
"(755, -2015, 1261)",11
"(755, -2027, 1273)",14
"(773, -2043, 1271)",13
"(766, -2036, 1271)",16
"(789, -2028, 1240)",13
"(784, -2044, 1261)",10
"(769, -2025, 1257)",11
"(763, -2017, 1255)",11
"(776, -2046, 1271)",14
"(792, -2033, 1242)",12
"(768, -2042, 1275)",12
"(766, -2013, 1248)",15
"(775, -2026, 1252)",10
"(764, -2035, 1272)",11
"(762, -2034, 1273)",13
"(766, -2011, 1246)",13
"(773, -2016, 1244)",13
"(773, -2033, 1261)",10
"(768, -2036, 1269)",12
"(785, -2021, 1237)",14
"(758, -2031, 1274)",10
"(767, -2029, 1263)",11
"(788, -2043, 1256)",11
"(779, -2039, 1261)",13
"(765, -2028, 1264)",12
"(784, -2029, 1246)",14
"(779, -2036, 1258)",12
"(770, -2042, 1273)",13
"(756, -2015, 1260)",12
"(793, -2033, 1241)",11
"(772, -2021, 1250)",9
"(785, -2047, 1263)",10
"(786, -2024, 1239)",9
"(768, -2035, 1268)",9
"(759, -2027, 1269)",10
"(794, -2036, 1243)",11
"(764, -2033, 1270)",13
"(771, -2046, 1276)",11
"(784, -2045, 1262)",10
"(763, -2032, 1270)",12
"(758, -2016, 1259)",12
"(771, -2037, 1267)",13
"(763, -2037, 1275)",10
"(778, -2037, 1260)",10
"(763, -2012, 1250)",13
"(761, -2023, 1263)",11
"(749, -2021, 1273)",12
"(787, -2040, 1254)",9
"(776, -2040, 1265)",12
"(777, -2037, 1261)",12
"(779, -2031, 1253)",12
"(764, -2017, 1254)",11
"(759, -2008, 1250)",13
"(775, -2039, 1265)",11
"(755, -2031, 1277)",14
"(765, -2025, 1261)",12
"(762, -2030, 1269)",11
"(775, -2028, 1254)",11
"(770, -2037, 1268)",12
"(773, -2029, 1257)",10
"(774, -2016, 1243)",11
"(766, -2026, 1261)",9
"(778, -2049, 1272)",10
"(758, -2026, 1269)",12
"(753, -2020, 1268)",12
"(790, -2036, 1247)",9
"(768, -2044, 1277)",8
"(782, -2038, 1257)",11
"(766, -2046, 1281)",12
"(767, -2037, 1271)",9
"(787, -2043, 1257)",11
"(790, -2031, 1242)",11
"(761, -2026, 1266)",10
"(765, -2009, 1245)",10
"(767, -2039, 1273)",12
"(771, -2044, 1274)",8
"(778, -2020, 1243)",10
"(776, -2017, 1242)",11
"(770, -2012, 1243)",12
"(762, -2019, 1258)",12
"(783, -2032, 1250)",8
"(796, -2040, 1245)",10
"(786, -2029, 1244)",9
"(778, -2052, 1275)",6
"(781, -2041, 1261)",10
"(793, -2040, 1248)",12
"(779, -2032, 1254)",11
"(778, -2024, 1247)",9
"(759, -2032, 1274)",10
"(795, -2038, 1244)",11
"(775, -2015, 1241)",10
"(767, -2023, 1257)",11
"(760, -2039, 1280)",10
"(771, -2012, 1242)",10
"(758, -2040, 1283)",8
"(750, -2021, 1272)",10
"(789, -2036, 1248)",7
"(782, -2049, 1268)",10
"(752, -2011, 1260)",10
"(754, -2018, 1265)",10
"(762, -2039, 1278)",9
"(753, -2011, 1259)",9
"(786, -2039, 1254)",11
"(772, -2049, 1278)",10
"(795, -2046, 1252)",11
"(757, -2009, 1253)",11
"(785, -2046, 1262)",10
"(763, -2024, 1262)",10
"(778, -2044, 1267)",8
"(788, -2024, 1237)",9
"(782, -2035, 1254)",8
"(758, -2017, 1260)",8
"(760, -2020, 1261)",6
"(779, -2022, 1244)",10
"(757, -2018, 1262)",8
"(769, -2024, 1256)",9
"(771, -2027, 1257)",9
"(757, -2027, 1271)",9
"(764, -2037, 1274)",9
"(771, -2042, 1272)",10
"(772, -2040, 1269)",9
"(768, -2039, 1272)",9
"(782, -2044, 1263)",10
"(773, -2028, 1256)",9
"(763, -2035, 1273)",9
"(759, -2012, 1254)",7
"(788, -2034, 1247)",8
"(778, -2043, 1266)",5
"(766, -2039, 1274)",8
"(782, -2024, 1243)",6
"(772, -2039, 1268)",8
"(767, -2043, 1277)",10
"(783, -2022, 1240)",9
"(771, -2030, 1260)",7
"(788, -2056, 1269)",6
"(781, -2033, 1253)",5
"(789, -2025, 1237)",10
"(761, -2038, 1278)",9
"(760, -2041, 1282)",9
"(789, -2035, 1247)",9
"(767, -2027, 1261)",7
"(753, -2028, 1276)",8
"(754, -2009, 1256)",7
"(768, -2030, 1263)",7
"(776, -2031, 1256)",8
"(785, -2027, 1243)",8
"(781, -2039, 1259)",10
"(780, -2021, 1242)",5
"(767, -2042, 1276)",8
"(773, -2027, 1255)",8
"(782, -2027, 1246)",9
"(788, -2039, 1252)",8
"(774, -2021, 1248)",6
"(784, -2049, 1266)",7
"(777, -2041, 1265)",7
"(768, -2013, 1246)",7
"(770, -2019, 1250)",7
"(778, -2017, 1240)",7
"(781, -2018, 1238)",4
"(795, -2036, 1242)",9
"(766, -2043, 1278)",6
"(777, -2021, 1245)",6
"(765, -2045, 1281)",6
"(771, -2013, 1243)",8
"(770, -2048, 1279)",7
"(755, -2028, 1274)",7
"(764, -2029, 1266)",6
"(774, -2015, 1242)",8
"(766, -2027, 1262)",9
"(784, -2026, 1243)",7
"(786, -2030, 1245)",9
"(782, -2045, 1264)",5
"(796, -2045, 1250)",6
"(767, -2012, 1246)",6
"(791, -2044, 1254)",8
"(762, -2035, 1274)",4
"(781, -2034, 1254)",9
"(767, -2024, 1258)",7
"(772, -2041, 1270)",6
"(791, -2030, 1240)",7
"(772, -2020, 1249)",6
"(759, -2043, 1285)",7
"(773, -2038, 1266)",5
"(779, -2052, 1274)",5
"(783, -2021, 1239)",6
"(767, -2038, 1272)",7
"(768, -2031, 1264)",8
"(759, -2030, 1272)",5
"(777, -2042, 1266)",7
"(750, -2031, 1282)",6
"(757, -2037, 1281)",8
"(753, -2016, 1264)",5
"(783, -2020, 1238)",7
"(796, -2059, 1264)",4
"(793, -2048, 1256)",5
